10867000000.0000	  -0.3408	  -0.2743	  -0.5427	  -0.7061	  -0.5409	  -0.7008	   0.1989	   0.3855
10888000000.0000	  -0.3410	  -0.2724	  -0.5484	  -0.7011	  -0.5453	  -0.6977	   0.2027	   0.3841
10909000000.0000	  -0.3403	  -0.2724	  -0.5528	  -0.6991	  -0.5482	  -0.6936	   0.2068	   0.3814
10930000000.0000	  -0.3402	  -0.2725	  -0.5539	  -0.6925	  -0.5527	  -0.6896	   0.2113	   0.3798
10951000000.0000	  -0.3404	  -0.2724	  -0.5578	  -0.6909	  -0.5573	  -0.6869	   0.2160	   0.3771
10972000000.0000	  -0.3411	  -0.2718	  -0.5621	  -0.6902	  -0.5597	  -0.6835	   0.2194	   0.3749
10993000000.0000	  -0.3417	  -0.2713	  -0.5651	  -0.6856	  -0.5638	  -0.6795	   0.2224	   0.3722
11014000000.0000	  -0.3424	  -0.2708	  -0.5699	  -0.6832	  -0.5680	  -0.6774	   0.2256	   0.3709
11035000000.0000	  -0.3437	  -0.2704	  -0.5736	  -0.6783	  -0.5720	  -0.6745	   0.2280	   0.3709
11056000000.0000	  -0.3433	  -0.2692	  -0.5773	  -0.6753	  -0.5753	  -0.6721	   0.2323	   0.3683
11077000000.0000	  -0.3440	  -0.2685	  -0.5823	  -0.6721	  -0.5789	  -0.6694	   0.2366	   0.3664
11098000000.0000	  -0.3445	  -0.2686	  -0.5848	  -0.6681	  -0.5828	  -0.6641	   0.2403	   0.3629
11119000000.0000	  -0.3448	  -0.2685	  -0.5893	  -0.6657	  -0.5848	  -0.6619	   0.2437	   0.3608
11140000000.0000	  -0.3456	  -0.2683	  -0.5908	  -0.6619	  -0.5906	  -0.6582	   0.2481	   0.3582
11161000000.0000	  -0.3470	  -0.2681	  -0.5955	  -0.6601	  -0.5927	  -0.6547	   0.2496	   0.3564
11182000000.0000	  -0.3477	  -0.2667	  -0.6003	  -0.6568	  -0.5958	  -0.6518	   0.2542	   0.3555
11203000000.0000	  -0.3477	  -0.2657	  -0.6039	  -0.6507	  -0.6011	  -0.6494	   0.2570	   0.3529
11224000000.0000	  -0.3483	  -0.2657	  -0.6068	  -0.6462	  -0.6043	  -0.6455	   0.2610	   0.3504
11245000000.0000	  -0.3481	  -0.2665	  -0.6101	  -0.6447	  -0.6070	  -0.6408	   0.2643	   0.3471
11266000000.0000	  -0.3495	  -0.2665	  -0.6118	  -0.6419	  -0.6099	  -0.6390	   0.2685	   0.3448
11287000000.0000	  -0.3496	  -0.2651	  -0.6158	  -0.6390	  -0.6145	  -0.6355	   0.2718	   0.3422
11308000000.0000	  -0.3513	  -0.2645	  -0.6197	  -0.6356	  -0.6175	  -0.6321	   0.2743	   0.3391
11329000000.0000	  -0.3514	  -0.2633	  -0.6249	  -0.6313	  -0.6204	  -0.6277	   0.2781	   0.3369
11350000000.0000	  -0.3509	  -0.2633	  -0.6266	  -0.6269	  -0.6248	  -0.6244	   0.2813	   0.3344
11371000000.0000	  -0.3522	  -0.2637	  -0.6304	  -0.6248	  -0.6288	  -0.6200	   0.2843	   0.3313
11392000000.0000	  -0.3531	  -0.2629	  -0.6343	  -0.6215	  -0.6312	  -0.6183	   0.2887	   0.3297
11413000000.0000	  -0.3545	  -0.2626	  -0.6364	  -0.6163	  -0.6343	  -0.6139	   0.2919	   0.3271
11434000000.0000	  -0.3534	  -0.2611	  -0.6416	  -0.6131	  -0.6380	  -0.6110	   0.2947	   0.3236
11455000000.0000	  -0.3542	  -0.2612	  -0.6443	  -0.6096	  -0.6400	  -0.6070	   0.2982	   0.3206
11476000000.0000	  -0.3536	  -0.2610	  -0.6480	  -0.6075	  -0.6443	  -0.6036	   0.3003	   0.3175
11497000000.0000	  -0.3551	  -0.2607	  -0.6513	  -0.6024	  -0.6481	  -0.5991	   0.3028	   0.3155
11518000000.0000	  -0.3553	  -0.2601	  -0.6549	  -0.5992	  -0.6504	  -0.5959	   0.3056	   0.3126
11539000000.0000	  -0.3561	  -0.2594	  -0.6583	  -0.5942	  -0.6533	  -0.5916	   0.3099	   0.3114
11560000000.0000	  -0.3563	  -0.2596	  -0.6593	  -0.5916	  -0.6568	  -0.5883	   0.3133	   0.3079
11581000000.0000	  -0.3576	  -0.2586	  -0.6641	  -0.5878	  -0.6625	  -0.5862	   0.3173	   0.3037
11602000000.0000	  -0.3571	  -0.2575	  -0.6691	  -0.5843	  -0.6635	  -0.5816	   0.3189	   0.3003
11623000000.0000	  -0.3575	  -0.2576	  -0.6707	  -0.5794	  -0.6661	  -0.5781	   0.3219	   0.2961
11644000000.0000	  -0.3587	  -0.2586	  -0.6740	  -0.5750	  -0.6694	  -0.5740	   0.3238	   0.2955
11665000000.0000	  -0.3601	  -0.2581	  -0.6757	  -0.5726	  -0.6724	  -0.5695	   0.3269	   0.2938
11686000000.0000	  -0.3616	  -0.2554	  -0.6794	  -0.5689	  -0.6756	  -0.5663	   0.3303	   0.2921
11707000000.0000	  -0.3619	  -0.2551	  -0.6823	  -0.5637	  -0.6791	  -0.5626	   0.3334	   0.2886
11728000000.0000	  -0.3617	  -0.2545	  -0.6865	  -0.5607	  -0.6829	  -0.5570	   0.3372	   0.2847
11749000000.0000	  -0.3622	  -0.2548	  -0.6892	  -0.5553	  -0.6851	  -0.5547	   0.3391	   0.2810
11770000000.0000	  -0.3625	  -0.2550	  -0.6920	  -0.5524	  -0.6877	  -0.5510	   0.3400	   0.2763
11791000000.0000	  -0.3638	  -0.2544	  -0.6939	  -0.5496	  -0.6910	  -0.5466	   0.3434	   0.2740
11812000000.0000	  -0.3642	  -0.2532	  -0.6978	  -0.5448	  -0.6928	  -0.5413	   0.3477	   0.2721
11833000000.0000	  -0.3642	  -0.2519	  -0.7001	  -0.5396	  -0.6965	  -0.5386	   0.3507	   0.2686
11854000000.0000	  -0.3647	  -0.2511	  -0.7040	  -0.5358	  -0.7009	  -0.5355	   0.3544	   0.2656
11875000000.0000	  -0.3647	  -0.2505	  -0.7065	  -0.5316	  -0.7010	  -0.5299	   0.3559	   0.2614
11896000000.0000	  -0.3660	  -0.2507	  -0.7077	  -0.5289	  -0.7047	  -0.5267	   0.3580	   0.2581
11917000000.0000	  -0.3671	  -0.2497	  -0.7105	  -0.5235	  -0.7090	  -0.5237	   0.3601	   0.2555
11938000000.0000	  -0.3681	  -0.2492	  -0.7126	  -0.5193	  -0.7097	  -0.5185	   0.3626	   0.2525
11959000000.0000	  -0.3697	  -0.2472	  -0.7158	  -0.5155	  -0.7124	  -0.5141	   0.3663	   0.2490
11980000000.0000	  -0.3702	  -0.2459	  -0.7175	  -0.5119	  -0.7130	  -0.5094	   0.3701	   0.2460
12001000000.0000	  -0.3704	  -0.2441	  -0.7196	  -0.5058	  -0.7154	  -0.5052	   0.3737	   0.2413
12022000000.0000	  -0.3680	  -0.2420	  -0.7198	  -0.5023	  -0.7169	  -0.5010	   0.3762	   0.2366
12043000000.0000	  -0.3666	  -0.2420	  -0.7194	  -0.5010	  -0.7186	  -0.4990	   0.3778	   0.2309
12064000000.0000	  -0.3636	  -0.2427	  -0.7225	  -0.4992	  -0.7209	  -0.4987	   0.3774	   0.2264
12085000000.0000	  -0.3631	  -0.2443	  -0.7256	  -0.4976	  -0.7246	  -0.4971	   0.3779	   0.2243
12106000000.0000	  -0.3642	  -0.2454	  -0.7313	  -0.4953	  -0.7284	  -0.4933	   0.3794	   0.2216
12127000000.0000	  -0.3647	  -0.2456	  -0.7350	  -0.4906	  -0.7315	  -0.4880	   0.3801	   0.2192
12148000000.0000	  -0.3653	  -0.2461	  -0.7378	  -0.4856	  -0.7359	  -0.4833	   0.3826	   0.2163
12169000000.0000	  -0.3666	  -0.2461	  -0.7401	  -0.4814	  -0.7395	  -0.4803	   0.3853	   0.2127
12190000000.0000	  -0.3683	  -0.2466	  -0.7430	  -0.4765	  -0.7416	  -0.4755	   0.3876	   0.2093
12211000000.0000	  -0.3690	  -0.2459	  -0.7460	  -0.4731	  -0.7436	  -0.4712	   0.3900	   0.2062
12232000000.0000	  -0.3702	  -0.2456	  -0.7488	  -0.4695	  -0.7482	  -0.4677	   0.3919	   0.2021
12253000000.0000	  -0.3706	  -0.2453	  -0.7520	  -0.4641	  -0.7485	  -0.4616	   0.3929	   0.1989
12274000000.0000	  -0.3716	  -0.2448	  -0.7549	  -0.4589	  -0.7520	  -0.4582	   0.3956	   0.1963
12295000000.0000	  -0.3722	  -0.2448	  -0.7578	  -0.4561	  -0.7546	  -0.4545	   0.3980	   0.1935
12316000000.0000	  -0.3726	  -0.2435	  -0.7588	  -0.4519	  -0.7578	  -0.4504	   0.4007	   0.1903
12337000000.0000	  -0.3723	  -0.2426	  -0.7621	  -0.4477	  -0.7587	  -0.4458	   0.4024	   0.1848
12358000000.0000	  -0.3730	  -0.2428	  -0.7645	  -0.4432	  -0.7602	  -0.4413	   0.4033	   0.1814
12379000000.0000	  -0.3744	  -0.2429	  -0.7667	  -0.4383	  -0.7634	  -0.4376	   0.4052	   0.1773
12400000000.0000	  -0.3749	  -0.2427	  -0.7688	  -0.4353	  -0.7655	  -0.4329	   0.4073	   0.1741
