HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
 4.92 208 00  0.00 00   0 00  5.09 00 269 00
 5.00 226 00  0.00 00   0 00  4.67 00 244 00
 5.08 213 00  0.00 00   0 00  4.58 00 234 00
 5.17 206 00  0.00 00   0 00  4.62 00 244 00
 5.25 216 00  0.00 00   0 00  4.22 00 244 00
 5.33 218 00  0.00 00   0 00  4.07 00 244 00
 5.42 221 00  0.00 00   0 00  3.87 00 231 00
 5.50 231 00  0.00 00   0 00  3.89 00 241 00
 5.58 221 00  0.00 00   0 00  3.71 00 254 00
 5.67 234 00  0.00 00   0 00  3.71 00 246 00
 5.75 236 00  0.00 00   0 00  3.39 00 266 00
 5.83 226 00  0.00 00   0 00  3.42 00 259 00
 5.92 241 00  0.00 00   0 00  3.36 00 266 00
 6.00 231 00  0.00 00   0 00  3.27 00 266 00
 6.08 256 00  0.00 00   0 00  3.22 00 286 00
 6.25 259 00  0.00 00   0 00  3.24 00 326 00
 6.33 264 00  0.00 00   0 00  3.14 00 311 00
 6.42 279 00  0.00 00   0 00  3.16 00 316 00
 6.50 291 00  0.00 00   0 00  3.21 00 331 00
 6.58 286 00  0.00 00   0 00  3.25 00 354 00
 6.67 304 00  0.00 00   0 00  3.21 00 356 00
 6.75 301 00  0.00 00   0 00  3.22 00 349 00
 6.83 296 00  0.00 00   0 00  0.00  R   0  R
 6.92 291 00  0.00 00   0 00  0.00  M   0  M
 7.00 289 00  0.00 00   0 00  0.00  M   0 00
 7.08 291 00  0.00 00   0 00  0.00  M   0  M
 7.17 301 00  0.00 00   0 00  0.00  M   0  M
 7.25 291 00  0.00 00   0 00  0.00  M   0  M
 7.33 291 00  0.00 00   0 00  0.00  M   0  M
 7.42 286 00  0.00 00   0 00  0.00  M   0  M
 7.50 339 UC  0.00 00   0 00  0.00  M   0  M
 7.58 336 UR  0.00 00   0 00  0.00  M   0 00
 7.67 339 UR  0.00 00   0 00  0.00  M   0  M
 7.75 351 UR  0.00 00   0 00  0.00  M   0  M
 7.83 316 UR  0.00 00   0 00  0.00  M   0  M
 7.92 354 00  0.00 00   0 00  0.00  M   0  M
 8.00 324 UR  0.00 00   0 00  0.00  M   0  M
 8.08 271 UR  0.00 00   0 00  0.00  M   0  M
 8.17 276 00  0.00 00   0 00  0.00  M   0  M
 8.25 259 00  0.00 00   0 00  0.00  M   0  M
 8.33 274 UR  0.00 00   0 00  0.00  M   0  M
 8.42 269 00  0.00 00   0 00  3.75 00 284 00
 8.50 251 00  0.00 00   0 00  4.51 00 284 00
 8.58 261 00  0.00 00   0 00  4.72 00 304 00
 8.67 249 00  0.00 00   0 00  4.69 00 266 00
 8.75 256 00  0.00 00   0 00  4.91 00 254 00
 8.83 239 00  0.00 00   0 00  5.20 00 274 00
 8.92 234 00  0.00 00   0 00  5.36 00 284 00
 9.00 246 00  0.00 00   0 00  5.55 00 269 00
 9.08 254 00  0.00 00   0 00  5.81 00 279 00
 9.17 234 00  0.00 00   0 00  5.99 00 274 00
 9.33 241 00  0.00 00   0 00  6.50 00 279 00
 9.42 231 00  0.00 00   0 00  6.73 00 299 00
 9.50 236 00  0.00 00   0 00  6.73 00 281 00
 9.58 234 00  0.00  L   0  L  6.98 00 274 00
 9.67 236 00  0.00  L   0  L  7.20 00 291 00
 9.75 234 00  0.00 00   0 00  7.16 00 284 00
 9.83 226 00  0.00 00   0 00  7.27 00 314 00
 9.92 224 00  0.00  L   0  L  7.34 00 309 00
10.00 226 00  0.00  L   0  L  7.46 00 309 00
10.08 213 00  0.00  L   0  L  7.65 00 304 00
10.17 218 00  0.00  L   0  L  7.65 00 301 00
10.25 213 00  0.00  L   0  L  7.46 00 316 00
10.33 208 00  0.00  L   0  L  7.81 00 306 00
10.42 216 00  0.00  L   0  L  8.01 00 326 00
10.50 216 00  4.74 00 301 00  7.89 00 324 00
10.58 206 00  4.77 00 304 00  8.01 00 341 00
10.67 213 00  4.94 00 301 00  7.81 00 331 00
10.75 226 00  4.67 00 296 00  8.47 00 349 00
10.83 206 00  4.65 00 309 00  7.97 00 336 00
10.92 203 00  4.69 00 309 00  8.30 00 351 00
11.00 206 00  4.53 00 301 00  8.17 00 384 00
11.08 206 00  4.51 00 309 00  8.09 00 359 00
11.17 211 00  4.60 00 309 00  8.09 00 366 00
11.25 211 00  4.81 00 316 00  8.09 00 366 00
11.33 206 00  4.60 00 329 00  8.05 00 376 00
11.42 211 00  4.74 00 326 00  8.38 00 401 00
11.50 224 00  4.94 00 324 00  8.47 00 416 00
11.58 216 00  4.65 00 314 00  8.42 00 439 00
11.67 216 00  4.86 00 329 00  8.13 00 442 00
11.75 218 00  4.67 00 344 00  8.30 00 449 00
11.83 211 00  5.01 00 346 00  8.51 00 464 00
11.92 211 00  4.74 00 356 00  8.38 00 454 00
12.00 221 00  5.20 00 371 00  8.55 00 457 00
12.08 208 00  4.91 00 374 00  8.73 00 452 00
12.17 203 00  4.72 00 374 00  8.91 00 459 00
12.25 193 00  4.94 00 389 00  8.73 00 457 00
12.33 211 00  4.94 00 371 00  8.64 00 462 00
12.42 201 00  4.86 00 361 00  8.91 00 454 00
12.50 201 00  4.86 00 366 00  9.09 00 436 00
12.58 213 00  4.94 00 376 00  9.14 00 449 00
12.67   0  C  0.00  C 369 00  8.91 00 434 00
12.75   0  C  0.00  C 369 00  9.28 00 444 00
12.83 201 00  4.79 00 371 00  9.62 00 454 00
12.92 198 00  4.53 00 366 00  9.33 00 442 00
13.00 201 00  4.55 00 349 00  9.52 00 444 00
13.08 173 00  4.91 00 346 00  9.86 00 442 00
13.17 178 00  5.04 00 359 00  9.47 00 421 00
13.25 206 00  4.79 00 359 00  9.57 00 431 00
13.33 196 00  4.91 00 329 00  9.37 00 439 00
13.42 191 00  4.72 00 341 00  9.71 00 447 00
13.50 178 00  4.96 00 349 00  9.66 00 449 00
13.58 224 00  5.12 00 344 00  9.18 00 429 00
13.67 216 00  4.96 00 351 00  9.81 00 454 00
13.75 206 00  4.77 00 361 00  9.76 00 464 00
13.83 201 00  4.79 00 371 00  9.96 00 454 00
13.92 176 00  4.86 00 361 00  9.71 00 452 00
14.00 198 00  5.09 00 376 00  9.37 00 454 00
14.08 173 00  4.72 00 364 00  9.57 00 467 00
14.17 206 00  4.94 00 376 00  9.76 00 459 00
14.25 173 00  4.86 00 359 00  9.52 00 472 00
14.33 181 00  4.77 00 359 00  9.52 00 457 00
14.42 221 00  4.55 00 366 00  9.47 00 442 00
14.50 201 00  4.94 00 366 00  9.66 00 454 00
14.58 193 00  4.69 00 369 00  9.71 00 452 00
14.67 203 00  5.04 00 376 00  9.86 00 452 00
14.75 176 00  5.07 00 394 00  9.71 00 457 00
14.83 176 00  4.79 00 376 00  9.66 00 434 00
14.92 186 00  5.07 00 359 00  9.81 00 444 00
15.00 193 00  4.94 00 379 00  9.66 00 452 00
15.08 196 00  4.79 00 371 00  9.86 00 436 00
15.17 193 00  4.67 00 381 00  9.81 00 429 00
15.25 203 00  5.01 00 414 00 10.00 00 429 00
15.33 206 00  5.17 00 404 00  9.96 00 424 00
15.42 178 00  4.96 00 394 00 10.40 00 414 00
15.50 186 00  4.96 00 369 00 10.10 00 411 00
15.58 188 00  4.60 00 361 00 10.70 00 414 00
15.67 181 00  4.84 00 361 00 10.50 00 421 00
15.75 176 00  4.65 00 351 00 10.20 00 414 00
15.83 198 00  4.94 00 346 00 10.40 00 409 00
15.92 201 00  4.94 00 331 00 10.60 00 409 00
16.00 221 00  4.94 00 341 00 10.80 00 406 00
16.08 198 00  4.79 00 351 00 10.30 00 391 00
16.17 211 00  4.94 00 349 00 10.60 00 409 00
16.25 198 00  4.96 00 334 00 10.60 00 401 00
16.33 229 00  4.62 00 341 00 10.50 00 389 00
16.42 224 00  4.79 00 329 00 10.40 00 391 00
16.50 201 00  4.67 00 346 00 10.30 00 381 00
16.58 188 00  4.77 00 349 00 10.40 00 376 00
16.67 203 00  4.94 00 351 00 10.40 00 381 00
16.75 266 00  4.99 00 354 00 11.00 00 396 00
16.83 224 00  4.74 00 349 00 10.60 00 376 00
16.92 224 00  4.74 00 341 00 10.70 00 381 00
17.00 216 00  4.89 00 331 00 10.60 00 371 00
17.08 191 00  4.74 00 351 00 10.80 00 386 00
17.17 213 00  4.67 00 349 00 10.50 00 371 00
17.25 218 00  4.79 00 339 00 10.50 00 369 00
17.33 201 00  4.72 00 349 00 10.50 00 366 00
17.42 208 00  4.86 00 346 00 10.60 00 366 00
17.50 206 00  4.91 00 351 00 10.50 00 369 00
17.58 208 00  4.58 00 349 00 10.60 00 361 00
17.67 196 00  4.77 00 349 00 10.50 00 369 00
17.75 216 00  4.86 00 351 00 10.80 00 366 00
17.83 191 00  4.67 00 329 00 10.70 00 371 00
17.92 181 00  4.72 00 339 00 10.50 00 356 00
18.00 211 00  4.58 00 341 00 10.90 00 361 00
18.08 211 00  4.65 00 329 00 10.90 00 354 00
18.17 203 00  4.60 00 329 00 11.00 00 351 00
18.25 218 00  4.69 00 324 00 11.30 00 341 00
18.33 221 00  4.62 00 319 00 11.10 00 331 00
18.42 224 00  4.67 00 309 00 11.00 00 339 00
18.50 216 00  4.51 00 311 00 11.30 00 334 00
18.58 226 00  4.94 00 306 00 11.70 00 334 00
18.67 224 00  4.72 00 301 00 11.60 00 306 00
18.75 218 00  4.55 00 299 00 11.50 00 316 00
18.83 226 00  4.42 00 299 00 11.90 00 311 00
18.92 216 00  4.30 00 289 00 12.20 00 311 00
19.00 218 00  4.46 00 281 00 11.90 00 299 00
19.08 236 00  4.65 00 279 00 12.30 00 306 00
19.17 246 00  4.53 00 266 00 11.80 00 276 00
19.25 226 00  4.42 00 266 00 11.80 00 296 00
19.33 196 00  4.48 00 261 00 11.40 00 276 00
19.42 224 00  4.33 00 256 00 11.70 00 276 00
19.50 218 00  4.26 00 254 00 11.30 00 291 00
19.58 218 00  4.26 00 251 00 11.10 00 284 00
19.67 231 00  4.30 00 246 00 10.80 00 294 00
19.75 229 00  4.01 00 241 00 10.50 00 286 00
19.83 216 00  4.20 00 249 00 10.20 00 304 00
19.92 229 00  3.53 00 244 00  9.91 00 291 00
20.00 236 00  0.00  L   0  L  9.86 00 296 00
20.08 244 00  0.00  L   0  L 10.20 00 301 00
20.17 236 00  0.00  L   0  L 10.30 00 311 00
20.25 254 00  0.00  L   0  L  9.96 00 309 00
20.33 251 00  0.00  L   0  L 10.00 00 301 00
20.42 244 00  0.00  L   0  L  9.96 00 299 00
20.50 246 00  0.00  L   0  L 10.10 00 301 00
20.58 239 00  0.00  L   0  L 10.20 00 304 00
20.67 244 00  0.00  L   0  L  9.76 00 286 00
20.75 229 00  0.00  L   0  L  9.96 00 296 00
20.83 241 00  0.00  L   0  L 10.10 00 304 00
20.92 229 00  0.00  L   0  L  9.96 00 296 00
21.08 229 00  0.00 00   0 00  9.37 00 284 00
21.17 236 00  0.00 00   0 00  9.91 00 316 00
21.25 241 00  0.00 00   0 00  9.76 00 311 00
21.33 244 00  0.00 00   0 00  9.33 00 296 00
21.42 241 00  0.00 00   0 00  9.18 00 294 00
21.50 249 00  0.00 00   0 00  9.33 00 306 00
21.58 244 00  0.00 00   0 00  9.09 00 306 00
21.67 259 00  0.00 00   0 00  9.09 00 324 00
21.75 271 00  0.00 00   0 00  9.05 00 316 00
21.83 269 00  0.00 00   0 00  8.91 00 324 00
21.92 266 00  0.00 00   0 00  9.23 00 344 00
22.00 266 00  0.00 00   0 00  9.28 00 341 00
22.08 276 00  0.00 00   0 00  9.18 00 341 00
22.17 269 00  0.00  L   0  L  9.28 00 356 00
22.25 276 00  0.00 00   0 00  9.09 00 334 00
22.33 269 00  0.00 00   0 00  9.18 00 344 00
22.42 261 00  0.00 00   0 00  9.28 00 346 00
22.50 266 00  0.00 00   0 00  9.23 00 341 00
22.58 271 00  0.00 00   0 00  8.91 00 334 00
22.67 261 00  0.00 00   0 00  8.95 00 346 00
22.75 269 00  0.00 00   0 00  9.05 00 336 00
22.83 251 00  0.00 00   0 00  9.23 00 339 00
22.92 274 00  0.00 00   0 00  9.14 00 346 00
23.00 266 00  0.00 00   0 00  8.95 00 329 00
23.08 266 00  0.00 00   0 00  8.38 00 306 00
23.17 269 00  0.00 00   0 00  9.23 00 346 00
23.25 264 00  0.00 00   0 00  9.57 00 361 00
23.33 269 00  0.00 00   0 00  9.52 00 346 00
23.42 271 00  0.00 00   0 00  9.76 00 346 00
23.50 279 00  0.00 00   0 00  9.33 00 321 00
23.58 259 00  0.00 00   0 00  9.00 00 329 00
23.67 261 00  0.00 00   0 00  8.91 00 316 00
23.75 256 00  0.00 00   0 00  8.82 00 321 00
23.83 259 00  0.00 00   0 00  8.73 00 334 00
23.92 249 00  0.00 00   0 00  8.91 00 339 00
