HORA H'F QD FOF1 QD H'F2 QD FOF2 QD HPF2 QD 
11.83 196 00  4.51 00 429 00  6.40 00 464 00
11.92 188 00  4.39 00 421 00  6.24 00 472 00
12.00 198 00  4.20 00 404 00  6.60 00 537 00
12.08 193 00  4.55 00 459 00  6.34 00 537 00
12.17 191 00  4.30 00 454 00  6.40 00 544 00
12.25 208 00  4.51 00 472 00  6.47 00 564 00
12.33 181 00  4.46 00 479 00  6.47 00 547 00
12.42 188 00  4.15 IC 474 00  6.60 00 547 00
12.50 206 IC  4.42 00 487 00  6.63 00 547 00
12.58 193 UC  4.35 00 519 00  6.87 00 534 00
12.67 221 00  4.53 00 509 00  6.80 00 527 00
12.75   0  C  0.00  C 502 00  6.67 00 524 00
12.83   0  C  0.00  C 499 00  6.98 00 507 00
12.92   0  C  0.00  C 509 00  6.73 00 504 00
13.00   0  C  0.00  C 502 00  6.98 00 502 00
13.08   0  C  0.00  C 497 00  7.23 00 512 00
13.17 241 IC  4.35 00 502 00  6.87 00 514 00
13.25 221 00  4.58 00 502 00  6.91 00 512 00
13.33 213 00  4.62 00 504 00  6.91 00 512 00
13.42 206 00  4.67 00 509 00  6.73 00 509 00
13.50 216 00  4.42 00 499 00  6.87 00 512 00
13.58 201 00  4.51 00 507 00  6.77 00 512 00
13.67 193 00  4.58 00 507 00  6.91 00 507 00
13.75 211 00  4.55 00 504 00  6.73 00 514 00
13.83 254 UC  4.48 00 517 00  6.50 00 532 00
13.92 241 00  4.35 IC 519 00  6.63 00 527 00
14.00 239 00  4.53 00 524 00  6.40 00 537 00
14.08 231 00  4.53 00 527 00  6.67 00 539 00
14.17 211 00  4.74 00 522 00  6.53 00 539 00
14.25 226 00  4.72 00 529 00  6.57 00 529 00
14.33 208 00  4.77 00 527 00  6.80 00 539 00
14.42 213 00  4.60 00 522 00  6.53 00 532 00
14.50 208 00  4.51 00 517 00  6.80 00 527 00
14.58 193 00  4.67 00 519 00  6.80 00 522 00
14.67 203 00  4.65 00 527 00  6.70 00 532 00
14.75 176 00  4.65 00 542 00  6.70 00 529 00
14.83 191 00  4.48 00 537 00  6.80 00 542 00
14.92 181 00  4.60 00 534 00  6.84 00 532 00
15.00 193 00  4.42 IC 539 00  6.91 00 529 00
15.08 198 00  4.53 00 534 00  7.01 00 537 00
15.17 193 00  4.44 00 527 00  6.84 00 564 00
15.25   0  C  0.00  C 532 00  6.77 00 539 00
15.33   0  C  0.00  C 544 00  6.77 00 552 00
15.42 201 00  4.22 IC 542 00  6.77 00 544 00
15.50 183 00  4.15 IC 552 00  6.80 00 552 00
15.58 191 00  4.89 00 532 00  6.91 00 549 00
15.67   0  C  0.00  C 524 00  6.87 00 549 00
15.75   0  C  0.00  C 519 00  7.27 00 519 00
15.83 234 00  4.58 00 519 00  7.34 00 544 00
15.92 206 00  4.53 00 512 00  7.38 00 529 00
16.00   0  C  0.00  C 519 00  7.38 00 532 00
16.08 166 00  4.62 00 509 00  7.57 00 527 00
16.17 256 IC  4.39 00 499 00  7.27 00 529 00
16.25 203 00  4.46 00 507 00  7.42 00 527 00
16.33 231 00  4.28 IC 502 00  7.42 00 529 00
16.42 176 00  4.20 IC 494 00  7.38 00 529 00
16.50 218 00  4.22 IC 494 00  7.57 00 537 00
16.58 208 00  4.37 00 512 00  7.46 00 527 00
16.67 196 00  4.05 IC 499 00  7.77 00 519 00
16.75 203 00  4.44 00 499 00  7.73 00 517 00
16.83 193 00  4.39 00 484 00  7.89 00 497 00
16.92 191 00  4.15 IC 467 00  7.97 00 502 00
17.00 191 00  4.35 00 462 00  7.97 00 487 00
17.08   0  C  4.44 00 449 00  7.89 00 494 00
17.17 183 00  4.20 00 442 00  8.25 00 497 00
17.25   0  C  4.72 00 447 00  8.25 00 492 00
17.33   0  C  4.65 00 429 00  8.21 00 479 00
17.42   0  C  4.30 00 411 00  8.47 00 464 00
17.50 221 00  4.26 00 391 00  8.21 00 469 00
17.58 221 00  4.30 00 406 00  8.51 00 452 00
17.67 211 00  4.09 00 384 00  8.51 00 454 00
17.75 198 00  4.18 00 386 00  8.60 00 447 00
17.83   0  C  0.00  C 369 00  8.60 00 447 00
17.92   0  C  0.00  C 361 00  8.64 00 442 00
18.00   0  C  0.00  C 366 00  8.64 00 436 00
18.08   0  C  4.18 IC 366 00  9.23 00 431 00
18.17   0  C  0.00  C 374 00  9.05 00 411 00
18.25   0  C  0.00  C 379 00  8.91 00 399 00
18.33   0  C  0.00  C 371 00  9.57 00 409 00
18.42   0  C  0.00  C 341 00  9.09 00 399 00
18.50   0  C  0.00  C 331 00  9.42 00 386 00
18.58   0  C  0.00  C 319 00  9.47 00 396 00
18.75   0  C  0.00  C 381 00  9.42 00 381 00
18.83 198 00  4.09 00 304 00  9.18 00 369 00
18.92 218 00  3.89 00 299 00  9.14 00 371 00
19.00 211 00  4.01 00 304 00  8.86 00 361 00
19.08 186 00  4.01 00 296 00  8.73 00 366 00
19.17 208 00  4.01 00 299 00  9.42 00 374 00
19.25 193 00  4.05 00 294 00  9.05 00 349 00
19.33 208 00  4.09 00 289 00  9.09 00 371 00
19.42 208 00  3.68 00 279 00  9.05 00 369 00
19.50 196 00  3.87 00 261 00  9.14 00 391 00
19.58 239 00  0.00  L   0  L  8.51 00 374 00
19.67 206 00  0.00  L   0  L  8.69 00 391 00
19.75 239 00  0.00  L   0  L  8.47 00 384 00
19.83 226 00  0.00  L   0  L  8.42 00 386 00
19.92 201 00  0.00  L   0  L  8.55 00 384 00
20.00 234 00  0.00  L   0  L  8.69 00 384 00
20.08 201 00  0.00  L   0  L  8.91 00 384 00
20.17 241 00  0.00  L   0  L  8.30 00 356 00
20.25 229 00  0.00  L   0  L  8.42 00 369 00
20.33 229 00  0.00  L   0  L  8.38 00 374 00
20.42 224 00  0.00  L   0  L  8.69 00 376 00
20.50 234 00  0.00 00   0  L  8.73 00 359 00
20.58 259 00  0.00  L   0  L  8.60 00 346 00
20.67 281 00  0.00  L   0  L  9.14 00 369 00
20.75 259 00  0.00  L   0  L  9.33 00 361 00
20.83 259 00  0.00  L   0  L  9.18 00 356 00
20.92 249 00  0.00  L   0  L  9.00 00 346 00
21.08 241 00  0.00 00   0 00  9.37 00 336 00
21.17 234 00  0.00 00   0 00  9.28 00 314 00
21.25 234 00  0.00 00   0 00  9.42 00 329 00
21.33 251 00  0.00 00   0 00  9.52 00 329 00
21.42 251 00  0.00 00   0 00  9.00 00 309 00
21.58 249 00  0.00 00   0 00 10.30 00 311 00
21.67 251 00  0.00 00   0 00 10.10 00 321 00
21.75 241 00  0.00 00   0 00 10.10 00 304 00
21.83 241 00  0.00 00   0 00 10.00 00 301 00
21.92 234 00  0.00 00   0 00  9.91 00 316 00
22.00 236 00  0.00 00   0 00  9.86 00 304 00
22.08 241 00  0.00 00   0 00  9.96 00 304 00
22.17 249 00  0.00 00   0 00  9.52 00 286 00
22.25 226 00  0.00 00   0 00  9.57 00 301 00
22.33 224 00  0.00 00   0 00  9.57 00 309 00
22.42 229 00  0.00 00   0 00  9.18 00 296 00
22.50 234 00  0.00 00   0 00  8.77 00 294 00
22.58 229 00  0.00 00   0 00  8.64 00 291 00
22.67 208 00  0.00 00   0 00  8.82 00 294 00
22.75 216 00  0.00 00   0 00  8.51 00 294 00
22.83 216 00  0.00 00   0 00  8.64 00 309 00
22.92 224 00  0.00 00   0 00  9.33 00 324 00
23.00 231 00  0.00 00   0 00  8.86 00 316 00
23.08 251 00  0.00 00   0 00  8.47 00 294 00
23.17 231 00  0.00 00   0 00  8.34 00 291 00
23.25 244 00  0.00 00   0 00  8.09 00 289 00
23.33 234 00  0.00 00   0 00  8.13 00 309 00
23.42 224 00  0.00 00   0 00  7.73 00 286 00
23.50 234 00  0.00 00   0 00  7.73 00 299 00
23.58 234 00  0.00 00   0 00  7.16 00 276 00
23.67 234 00  0.00 00   0 00  6.80 00 251 00
23.75 226 00  0.00 00   0 00  6.98 00 281 00
23.83 216 00  0.00 00   0 00  6.73 00 271 00
23.92 216 00  0.00 00   0 00  6.70 00 294 00
