Freq(Hz)	RL(%)
10827625000.0	88.4536366073
10830250000.0	88.7790630736
10832875000.0	90.0874684294
10835500000.0	89.0150926574
10838125000.0	90.8007187476
10840750000.0	89.4995383223
10843375000.0	90.9731124117
10846000000.0	89.4282495038
10848625000.0	89.691084694
10851250000.0	89.5890709743
10853875000.0	88.9080738385
10856500000.0	89.7089041974
10859125000.0	88.2408038311
10861750000.0	89.5191523398
10864375000.0	90.4925904311
10867000000.0	90.9727007591
10869625000.0	88.5190240936
10872250000.0	88.574133621
10874875000.0	89.5122367155
10877500000.0	89.3783903086
10880125000.0	88.8016862116
10882750000.0	89.1596868984
10885375000.0	89.7843327852
10888000000.0	89.4276463725
10890625000.0	90.5203207184
10893250000.0	89.4658151643
10895875000.0	88.6981003057
10898500000.0	90.013743361
10901125000.0	89.2058177928
10903750000.0	88.9092379248
10906375000.0	88.9756434615
10909000000.0	90.0384715158
10911625000.0	88.0651032278
10914250000.0	88.5662806842
10916875000.0	88.2940578993
10919500000.0	87.6825785007
10922125000.0	87.4748170243
10924750000.0	87.6690787143
10927375000.0	89.5984861881
10930000000.0	88.1832575432
10932625000.0	90.0779870012
10935250000.0	88.8738248794
10937875000.0	87.8464890887
10940500000.0	89.724798875
10943125000.0	87.8482006816
10945750000.0	89.0347044278
10948375000.0	88.4683131399
10951000000.0	89.1132461365
10953625000.0	89.2439588142
10956250000.0	88.3444564737
10958875000.0	88.7112822216
10961500000.0	89.4688181072
10964125000.0	88.2104175233
10966750000.0	89.1475073423
10969375000.0	89.2429788762
10972000000.0	87.8559081399
10974625000.0	89.4658949547
10977250000.0	89.5176281588
10979875000.0	89.6479382978
10982500000.0	90.2565797563
10985125000.0	88.9605875729
10987750000.0	88.6816595559
10990375000.0	89.4926547266
10993000000.0	88.562108035
10995625000.0	88.6622412906
10998250000.0	90.0673308674
11000875000.0	89.8951463965
11003500000.0	88.8130343719
11006125000.0	88.938021636
11008750000.0	89.7686163231
11011375000.0	90.3185375391
11014000000.0	89.7130277899
11016625000.0	90.8397730022
11019250000.0	90.2350589773
11021875000.0	89.0884936883
11024500000.0	89.9839230017
11027125000.0	89.7778746494
11029750000.0	88.9418242658
11032375000.0	88.8282266565
11035000000.0	90.2608408104
11037625000.0	89.3216974711
11040250000.0	90.6923925821
11042875000.0	89.0891678678
11045500000.0	89.262996216
11048125000.0	90.4057148031
11050750000.0	87.6918052425
11053375000.0	89.3550316361
11056000000.0	88.9936953494
11058625000.0	89.9595776994
11061250000.0	89.5915575624
11063875000.0	88.9635704355
11066500000.0	88.6876634392
11069125000.0	88.9086325352
11071750000.0	88.0316965153
11074375000.0	89.1303560622
11077000000.0	88.2532879015
11079625000.0	87.2568828872
11082250000.0	90.6964666511
11084875000.0	89.2572094786
11087500000.0	89.8621084799
11090125000.0	87.4174544666
11092750000.0	87.753535628
11095375000.0	88.4335949505
11098000000.0	90.0310660191
11100625000.0	91.006062924
11103250000.0	88.5187902512
11105875000.0	87.4699859055
11108500000.0	89.0228347843
11111125000.0	89.3404128809
11113750000.0	87.4480337821
11116375000.0	87.6177201005
11119000000.0	87.9382628026
11121625000.0	87.5931082062
11124250000.0	88.757718689
11126875000.0	88.3941196754
11129500000.0	88.9754718304
11132125000.0	87.9360752238
11134750000.0	87.634582708
11137375000.0	87.0872837084
11140000000.0	90.1722587753
11142625000.0	88.0123323648
11145250000.0	86.1620742356
11147875000.0	88.2656837586
11150500000.0	87.3140236732
11153125000.0	87.579319551
11155750000.0	88.5826385758
11158375000.0	86.901186224
11161000000.0	88.2347882694
11163625000.0	89.6936975411
11166250000.0	87.5482408495
11168875000.0	89.2384163254
11171500000.0	88.4948210139
11174125000.0	87.5555712347
11176750000.0	89.4532537458
11179375000.0	88.6830213847
11182000000.0	87.5550042701
11184625000.0	88.8701029698
11187250000.0	88.5699100653
11189875000.0	89.2349275156
11192500000.0	88.907486493
11195125000.0	87.5183113323
11197750000.0	87.770153657
11200375000.0	86.876249993
11203000000.0	89.74844832
11205625000.0	87.7193115045
11208250000.0	88.9315641903
11210875000.0	87.4236390796
11213500000.0	88.9611612716
11216125000.0	87.4952613486
11218750000.0	87.0373575823
11221375000.0	88.2180721326
11224000000.0	88.0948954528
11226625000.0	87.4078908602
11229250000.0	85.8531569332
11231875000.0	85.4975738204
11234500000.0	88.3338805857
11237125000.0	87.394111666
11239750000.0	87.2444041909
11242375000.0	88.2042106555
11245000000.0	89.721659586
11247625000.0	88.446340675
11250250000.0	87.9718589166
11252875000.0	88.1601262738
11255500000.0	88.0342620061
11258125000.0	89.7839243284
11260750000.0	89.6671845767
11263375000.0	88.2815260374
11266000000.0	86.2223138931
11268625000.0	89.3954608222
11271250000.0	88.2271753055
11273875000.0	88.6634073497
11276500000.0	89.0087084491
11279125000.0	87.4438841842
11281750000.0	87.5006681602
11284375000.0	86.6763890903
11287000000.0	86.8758572948
11289625000.0	87.5609204653
11292250000.0	88.3264120788
11294875000.0	86.0365091259
11297500000.0	87.4425557199
11300125000.0	87.3549436027
11302750000.0	87.4849765437
11305375000.0	88.1926096526
11308000000.0	87.340507848
11310625000.0	87.4763762136
11313250000.0	86.8320856237
11315875000.0	87.5735742687
11318500000.0	88.1569621917
11321125000.0	88.1338385805
11323750000.0	88.1007435898
11326375000.0	88.6533848975
11329000000.0	85.8466193068
11331625000.0	87.5926451815
11334250000.0	87.8216776682
11336875000.0	87.2047047744
11339500000.0	87.2288521006
11342125000.0	88.5960927166
11344750000.0	87.0525637908
11347375000.0	87.2729105577
11350000000.0	86.6941293672
11352625000.0	88.697180218
11355250000.0	86.9186949513
11357875000.0	86.479845136
11360500000.0	87.7623969306
11363125000.0	87.8454999298
11365750000.0	87.5977309098
11368375000.0	86.0207198241
11371000000.0	88.2390364175
11373625000.0	89.460207234
11376250000.0	88.645633295
11378875000.0	88.7919375696
11381500000.0	87.3586668797
11384125000.0	88.970794587
11386750000.0	88.572810683
11389375000.0	87.7474294625
11392000000.0	88.4354892371
11394625000.0	87.8237276867
11397250000.0	89.3295580892
11399875000.0	87.6056818667
11402500000.0	85.366197068
11405125000.0	86.1527473931
11407750000.0	86.524181033
11410375000.0	86.1890501281
11413000000.0	88.4947725349
11415625000.0	87.6548299848
11418250000.0	87.5178489783
11420875000.0	86.8343337818
11423500000.0	87.5944981718
11426125000.0	86.9969134024
11428750000.0	85.9609678135
11431375000.0	85.917564245
11434000000.0	85.9709785911
11436625000.0	87.6118197195
11439250000.0	87.3669775496
11441875000.0	85.4612401192
11444500000.0	86.9802926957
11447125000.0	85.6338780978
11449750000.0	87.002174652
11452375000.0	86.1371319599
11455000000.0	87.5874701371
11457625000.0	86.6735994467
11460250000.0	86.9655060985
11462875000.0	85.015845248
11465500000.0	87.0783117732
11468125000.0	85.3628952264
11470750000.0	85.2961632345
11473375000.0	87.071572597
11476000000.0	85.8726674633
11478625000.0	86.090575466
11481250000.0	85.8306227526
11483875000.0	86.9891586266
11486500000.0	87.3609721144
11489125000.0	85.700875158
11491750000.0	86.5452183781
11494375000.0	85.4310087076
11497000000.0	84.9703116945
11499625000.0	86.241453622
11502250000.0	86.0311816825
11504875000.0	85.4332698515
11507500000.0	87.7954266849
11510125000.0	86.2379068233
11512750000.0	85.5598295113
11515375000.0	84.8579104043
11518000000.0	85.578455813
11520625000.0	85.4860728458
11523250000.0	85.5939920542
11525875000.0	86.5731920426
11528500000.0	85.4432939829
11531125000.0	86.0333002508
11533750000.0	85.4989145764
11536375000.0	84.9570634148
11539000000.0	86.0481262219
11541625000.0	86.3533675766
11544250000.0	86.4153579755
11546875000.0	84.1784204764
11549500000.0	87.3817348534
11552125000.0	86.6058461498
11554750000.0	86.6701856392
11557375000.0	86.7230778581
11560000000.0	86.4688865268
11562625000.0	87.4753033699
11565250000.0	87.03482802
11567875000.0	85.5550307461
11570500000.0	86.9390001661
11573125000.0	87.3845493106
11575750000.0	85.8766678831
11578375000.0	85.8230181078
11581000000.0	86.1915791762
11583625000.0	87.3752500134
11586250000.0	84.5852667946
11588875000.0	86.0701952406
11591500000.0	88.4057054569
11594125000.0	87.4188809692
11596750000.0	85.7068171818
11599375000.0	87.3956639746
11602000000.0	87.3151672513
11604625000.0	85.7574981082
11607250000.0	87.3901932091
11609875000.0	85.8636468173
11612500000.0	84.7021451208
11615125000.0	83.8626540917
11617750000.0	84.843644007
11620375000.0	83.9996655181
11623000000.0	85.8431013096
11625625000.0	86.454104122
11628250000.0	84.9625923253
11630875000.0	84.5072054432
11633500000.0	85.3551507869
11636125000.0	85.8955796681
11638750000.0	86.988460505
11641375000.0	85.1267746181
11644000000.0	85.9548837026
11646625000.0	87.4653996976
11649250000.0	86.4389103924
11651875000.0	86.7895195739
11654500000.0	85.9679715405
11657125000.0	85.7819786304
11659750000.0	85.4730944425
11662375000.0	85.0571561256
11665000000.0	85.6590595873
11667625000.0	85.5047696929
11670250000.0	87.4310964006
11672875000.0	85.6996003445
11675500000.0	86.0623261534
11678125000.0	86.4335745163
11680750000.0	85.5729751264
11683375000.0	86.5078128806
11686000000.0	85.384032075
11688625000.0	84.9839076616
11691250000.0	86.5462872418
11693875000.0	87.5465174198
11696500000.0	86.5881898392
11699125000.0	85.3909292835
11701750000.0	86.7504233295
11704375000.0	87.3710957037
11707000000.0	85.5923768733
11709625000.0	86.273894637
11712250000.0	85.9888354063
11714875000.0	87.3611029685
11717500000.0	85.6663034167
11720125000.0	84.2489356449
11722750000.0	85.7407135298
11725375000.0	84.1096847832
11728000000.0	84.9552329498
11730625000.0	84.7045740234
11733250000.0	84.6098282232
11735875000.0	84.1325300863
11738500000.0	82.4351181283
11741125000.0	83.6175322452
11743750000.0	85.5837319126
11746375000.0	84.3084098893
11749000000.0	83.5668603913
11751625000.0	84.0005681364
11754250000.0	84.0804804258
11756875000.0	85.4450366703
11759500000.0	83.9938155883
11762125000.0	83.930818741
11764750000.0	83.4202217435
11767375000.0	83.6601947708
11770000000.0	83.5874301845
11772625000.0	84.6520410835
11775250000.0	86.0894002159
11777875000.0	83.3940339041
11780500000.0	85.1110571716
11783125000.0	86.1552356716
11785750000.0	85.3205410719
11788375000.0	83.1470169309
11791000000.0	84.1858428133
11793625000.0	85.2108090135
11796250000.0	84.9291518724
11798875000.0	85.8864077918
11801500000.0	84.728505079
11804125000.0	83.575639693
11806750000.0	84.3497760947
11809375000.0	85.5757212513
11812000000.0	84.983415036
11814625000.0	83.6296770405
11817250000.0	85.204428765
11819875000.0	85.4010741283
11822500000.0	84.6919836599
11825125000.0	84.7717009153
11827750000.0	82.8208464229
11830375000.0	84.0703489171
11833000000.0	85.6374178561
11835625000.0	84.4742065662
11838250000.0	84.1777564783
11840875000.0	84.1069881301
11843500000.0	83.8402434596
11846125000.0	83.5223066498
11848750000.0	84.1876558253
11851375000.0	83.2930671582
11854000000.0	85.2091746611
11856625000.0	82.8638565659
11859250000.0	81.8136326587
11861875000.0	83.8481969285
11864500000.0	83.1601179408
11867125000.0	84.0385346166
11869750000.0	84.8068421252
11872375000.0	83.7018682089
11875000000.0	82.9490184585
11877625000.0	83.8243659827
11880250000.0	84.1942699658
11882875000.0	84.7721396238
11885500000.0	85.1870551288
11888125000.0	83.7816918513
11890750000.0	85.6412029289
11893375000.0	85.0888808128
11896000000.0	83.7468188116
11898625000.0	82.7932763773
11901250000.0	85.5218709983
11903875000.0	84.8708834036
11906500000.0	84.6502322202
11909125000.0	84.2527669913
11911750000.0	85.2076867616
11914375000.0	82.6887782126
11917000000.0	82.6986192004
11919625000.0	84.4800683418
11922250000.0	84.2354242722
11924875000.0	83.1998668341
11927500000.0	83.5084524985
11930125000.0	83.0844716788
11932750000.0	83.7621313876
11935375000.0	83.6715667279
11938000000.0	83.0727577065
11940625000.0	83.000089208
11943250000.0	82.2627987942
11945875000.0	83.5353755449
11948500000.0	84.2289393343
11951125000.0	83.9024036252
11953750000.0	84.304167082
11956375000.0	81.3965099795
11959000000.0	83.6421984469
11961625000.0	83.1087281177
11964250000.0	82.9140929406
11966875000.0	83.5320244247
11969500000.0	83.5293456062
11972125000.0	82.7420550381
11974750000.0	82.215203818
11977375000.0	83.0910514999
11980000000.0	82.6697816233
11982625000.0	82.1773054458
11985250000.0	81.39078106
11987875000.0	81.9113194391
11990500000.0	82.9254538738
11993125000.0	85.0605183504
11995750000.0	83.3229803001
11998375000.0	81.5214525242
12001000000.0	84.2790322086
12003625000.0	82.7618163988
12006250000.0	82.2719840553
12008875000.0	83.2409541296
12011500000.0	83.1593928972
12014125000.0	81.4459355877
12016750000.0	81.7752893577
12019375000.0	81.8789747022
12022000000.0	83.2835843713
12024625000.0	81.7706142044
12027250000.0	81.4765661355
12029875000.0	84.0151048755
12032500000.0	82.9173257884
12035125000.0	84.3875791447
12037750000.0	83.0017661334
12040375000.0	80.9961867381
12043000000.0	82.2334561082
12045625000.0	82.2846459399
12048250000.0	82.7664714475
12050875000.0	83.0494078491
12053500000.0	82.7435697097
12056125000.0	81.6368033961
12058750000.0	82.1654610588
12061375000.0	82.1170485255
12064000000.0	83.4376809795
12066625000.0	82.9631221524
12069250000.0	83.8414553581
12071875000.0	84.4073074592
12074500000.0	84.5901205383
12077125000.0	84.0703061126
12079750000.0	81.3438237246
12082375000.0	82.0298930573
12085000000.0	82.4284297805
12087625000.0	81.6506821779
12090250000.0	83.4942902954
12092875000.0	82.8325421963
12095500000.0	81.6603347273
12098125000.0	82.7888855852
12100750000.0	83.0140767088
12103375000.0	83.2634026705
12106000000.0	83.0361052255
12108625000.0	83.2991394154
12111250000.0	83.3080555807
12113875000.0	84.1675538854
12116500000.0	84.5725184589
12119125000.0	83.4985391537
12121750000.0	83.5600010672
12124375000.0	81.4141009542
12127000000.0	83.8284482175
12129625000.0	81.9984973344
12132250000.0	82.368237044
12134875000.0	81.5682969514
12137500000.0	83.1987494487
12140125000.0	82.686588871
12142750000.0	81.6065856453
12145375000.0	82.6088994723
12148000000.0	81.606924586
12150625000.0	82.5533233461
12153250000.0	81.527788423
12155875000.0	80.3222907655
12158500000.0	80.9929501959
12161125000.0	82.7643156357
12163750000.0	81.3935496064
12166375000.0	81.1923124565
12169000000.0	81.646509591
12171625000.0	82.2426385509
12174250000.0	81.3145351622
12176875000.0	81.4706825069
12179500000.0	81.4944428323
12182125000.0	79.9973275631
12184750000.0	82.361201662
12187375000.0	83.7314831083
12190000000.0	82.6160817582
12192625000.0	80.7935294724
12195250000.0	82.5240048704
12197875000.0	81.8424769365
12200500000.0	79.8882435493
12203125000.0	82.3561710174
12205750000.0	80.8896401516
12208375000.0	84.4262936957
12211000000.0	81.6528549801
12213625000.0	81.7146530196
12216250000.0	81.5498710102
12218875000.0	82.1751265336
12221500000.0	82.4001987688
12224125000.0	82.8130406948
12226750000.0	80.9875672438
12229375000.0	83.3175016247
12232000000.0	82.8593622007
12234625000.0	82.3283241472
12237250000.0	83.0948916117
12239875000.0	82.3634737665
12242500000.0	81.0473570155
12245125000.0	82.7551654455
12247750000.0	81.3435315552
12250375000.0	82.741384521
12253000000.0	81.4788910619
12255625000.0	80.2697796263
12258250000.0	80.912570393
12260875000.0	81.4478566011
12263500000.0	84.0643244814
12266125000.0	81.4257902746
12268750000.0	79.9567605211
12271375000.0	80.8457191427
12274000000.0	80.9934172372
12276625000.0	79.6257570857
12279250000.0	79.8782466561
12281875000.0	80.12941969
12284500000.0	80.3019938189
12287125000.0	80.2793722077
12289750000.0	80.5670455633
12292375000.0	81.4502215263
12295000000.0	80.0769832915
12297625000.0	80.7393363642
12300250000.0	80.7287949388
12302875000.0	81.5017669308
12305500000.0	80.4301129751
12308125000.0	79.3263180599
12310750000.0	78.0126915808
12313375000.0	82.1490560868
12316000000.0	78.7885414799
12318625000.0	79.8843743668
12321250000.0	81.3099146469
12323875000.0	82.1806601098
12326500000.0	79.4046100488
12329125000.0	80.216377451
12331750000.0	81.5211614276
12334375000.0	81.3009402868
12337000000.0	80.3415325091
12339625000.0	79.452226221
12342250000.0	81.1261671789
12344875000.0	77.2856326959
12347500000.0	79.2583292722
12350125000.0	80.2134177448
12352750000.0	79.6778543274
12355375000.0	79.4719530061
12358000000.0	80.3187966775
12360625000.0	79.1598648992
12363250000.0	78.5271794656
12365875000.0	78.184283941
12368500000.0	78.1639178926
12371125000.0	78.4594160668
12373750000.0	78.8994550812
12376375000.0	79.2171265265
12379000000.0	78.6435938054
12381625000.0	78.510818987
12384250000.0	80.9060762016
12386875000.0	79.7071255971
12389500000.0	78.2308321554
12392125000.0	78.869135838
12394750000.0	78.1261200654
12397375000.0	79.9312344273
12400000000.0	79.5730490333
