!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Monday, April 10, 2017 10:36:31
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
8809937500,-0.53802621,0.0099780764,-0.28904089,-0.79378927,-0.29262978,-0.79134333,-0.42025423,0.33847854
8812500000,-0.53986102,0.0097499816,-0.28916281,-0.79394239,-0.29415628,-0.79163259,-0.41909993,0.33829057
8815062500,-0.5381394,0.0091254413,-0.29127792,-0.79112357,-0.29459992,-0.79131329,-0.41758189,0.33718467
8817625000,-0.53736967,0.0091894278,-0.29027054,-0.79222071,-0.29556558,-0.79168332,-0.41801107,0.33712888
8820187500,-0.53834409,0.0095186634,-0.28986439,-0.79263014,-0.29578519,-0.79462719,-0.41688633,0.33856568
8822750000,-0.53838867,0.011240446,-0.29256862,-0.79300725,-0.29627389,-0.7913214,-0.41788697,0.33774453
8825312500,-0.53613192,0.011187879,-0.29237333,-0.79074013,-0.29262796,-0.79095042,-0.41639423,0.33874312
8827875000,-0.53757298,0.010168592,-0.29223692,-0.79443657,-0.29781696,-0.79000545,-0.41643727,0.33815956
8830437500,-0.53662819,0.01224853,-0.29122075,-0.79237902,-0.29710549,-0.7911287,-0.41600934,0.33859706
8833000000,-0.53627765,0.012825912,-0.29263252,-0.7941429,-0.29752523,-0.78953528,-0.41548717,0.33870876
8835562500,-0.53758264,0.012754647,-0.29469326,-0.78975797,-0.29897323,-0.79192543,-0.4152495,0.33971
8838125000,-0.53610885,0.013447908,-0.29856598,-0.79252827,-0.29947507,-0.7897588,-0.41462788,0.33898795
8840687500,-0.53633201,0.014063742,-0.2965478,-0.79230386,-0.29701176,-0.78990185,-0.41416949,0.33973595
8843250000,-0.53615934,0.013984644,-0.29520231,-0.79185528,-0.30010164,-0.7927013,-0.4138476,0.33974364
8845812500,-0.53547621,0.013811679,-0.2972402,-0.79240847,-0.29896608,-0.7909264,-0.4126963,0.34078068
8848375000,-0.53568292,0.013810365,-0.30059046,-0.79299062,-0.30019274,-0.79103982,-0.41203269,0.34107783
8850937500,-0.53592569,0.013202166,-0.30010736,-0.79110461,-0.30261526,-0.79221171,-0.41121039,0.34040821
