!CSV A.01.01
!Agilent Technologies,N5230C,MY49000690,A.09.42.22
!Agilent N5230C: A.09.42.22
!Date: Wednesday, April 12, 2017 13:50:01
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
8976500000,0.52322012,177.87021,0.85173357,-114.53808,0.8495546,-114.94644,0.52365476,133.0284
8979062500,0.5256561,178.30479,0.8552863,-114.57555,0.85600501,-114.81562,0.5247094,132.82573
8981625000,0.52258223,177.97157,0.84976858,-114.87986,0.85058969,-114.84249,0.52237821,132.80261
8984187500,0.52389139,178.04982,0.85075003,-114.88232,0.85299993,-114.96857,0.52244627,132.69208
8986750000,0.52231079,178.1245,0.85498023,-114.77709,0.85397696,-114.9227,0.52415246,132.54353
8989312500,0.52275711,177.96036,0.85393214,-114.77859,0.8514775,-115.11571,0.5237757,132.63756
8991875000,0.52223217,177.94852,0.85311121,-114.94113,0.85235888,-115.0463,0.52351755,132.48857
8994437500,0.52267087,177.95207,0.85347044,-115.10709,0.8529197,-115.06653,0.52269095,132.36615
8997000000,0.5216372,177.83499,0.85109282,-114.94715,0.84995133,-115.2438,0.52291608,132.55707
8999562500,0.52201402,177.87329,0.85250163,-115.10197,0.85098821,-115.24861,0.52283853,132.33876
9002125000,0.52225715,177.89061,0.85475856,-115.06581,0.85168833,-115.15446,0.52343541,132.27286
9004687500,0.52241874,177.80518,0.85374773,-115.23007,0.85145831,-115.27674,0.52146631,132.17215
9007250000,0.52168316,177.73291,0.85171902,-115.19587,0.85173458,-115.38297,0.52202845,132.27599
9009812500,0.5214172,177.75841,0.85238278,-115.44681,0.85305941,-115.34131,0.52113014,131.9295
9012375000,0.52162975,177.76648,0.8543725,-115.3602,0.85313046,-115.46231,0.52249354,131.95265
9014937500,0.52222466,177.60234,0.85418344,-115.49457,0.85419488,-115.53989,0.52217382,131.79161
9017500000,0.52099854,177.61807,0.85188222,-115.44345,0.85328752,-115.61664,0.52051091,131.97325
9020062500,0.52073717,177.64462,0.85459864,-115.57095,0.85191965,-115.55859,0.52152145,131.81427
9022625000,0.52052498,177.50732,0.85366929,-115.67337,0.85248178,-115.56886,0.52104384,131.71744
9025187500,0.52217072,177.39436,0.85366964,-115.63561,0.85523832,-115.7139,0.52285117,131.76385
9027750000,0.52065265,177.40666,0.85398489,-115.75223,0.8547774,-115.79071,0.52292776,131.65736
9030312500,0.51841742,177.27045,0.85271221,-115.70747,0.85136271,-115.95256,0.52140903,131.61412
9032875000,0.52125412,177.44757,0.85378999,-115.71716,0.85485107,-115.79301,0.52144855,131.61427
9035437500,0.52199292,177.37532,0.85423279,-115.67565,0.85620385,-115.92377,0.52106631,131.54318
9038000000,0.5193845,177.15498,0.85128635,-115.90088,0.85299969,-116.04797,0.51982838,131.46587
9040562500,0.52024823,177.42946,0.85077089,-115.96052,0.85526073,-115.91306,0.51991951,131.3313
9043125000,0.52019811,177.48128,0.85306996,-115.99001,0.85719669,-115.80148,0.52112335,131.39725
9045687500,0.51907438,177.23593,0.85272366,-115.99658,0.85451418,-116.02145,0.52049941,131.33562
9048250000,0.51848817,176.92406,0.85382664,-116.09002,0.85186476,-116.29068,0.52030039,131.24254
9050812500,0.51929748,177.13142,0.85492945,-116.16033,0.85353392,-116.18582,0.52033114,131.10092
9053375000,0.52010584,176.89661,0.85223114,-116.18332,0.85407972,-116.47414,0.51861316,131.11975
9055937500,0.51848447,177.18301,0.85377216,-116.10346,0.85446191,-116.1504,0.52044708,131.09286
9058500000,0.52053028,177.20496,0.85268247,-116.11581,0.85683173,-116.16864,0.51874435,131.14194
9061062500,0.5193004,177.08749,0.85258073,-116.50455,0.85516757,-116.21238,0.51781094,130.7722
9063625000,0.51643521,176.7216,0.8528387,-116.19779,0.8512181,-116.65486,0.52010339,131.05345
9066187500,0.51855803,176.95697,0.85485595,-116.37629,0.85477614,-116.46636,0.51939428,130.80424
9068750000,0.5182184,177.06624,0.85143036,-116.39986,0.85356987,-116.30141,0.51653832,130.84154
9071312500,0.51841986,176.87798,0.85516256,-116.54479,0.85573643,-116.59259,0.51946396,130.49394
9073875000,0.51805925,176.92484,0.85539907,-116.55255,0.85533321,-116.52856,0.5194366,130.51585
9076437500,0.51819885,176.87506,0.85190785,-116.61932,0.85405576,-116.58824,0.51593018,130.46021
9079000000,0.51728934,176.73654,0.85411316,-116.49741,0.85327899,-116.74569,0.51827973,130.58524
9081562500,0.51762813,176.77257,0.85574883,-116.44151,0.85611033,-116.63362,0.52001673,130.56383
9084125000,0.51619285,176.77618,0.85626584,-116.63564,0.85314107,-116.69588,0.51900512,130.28139
9086687500,0.5169751,176.70848,0.85233706,-116.61333,0.85601485,-116.83755,0.51666898,130.31862
9089250000,0.51714879,176.58382,0.8576237,-116.66471,0.85557538,-116.8596,0.5197385,130.36646
9091812500,0.51535362,176.59151,0.85669142,-116.74442,0.85278845,-116.91293,0.51819873,130.17072
9094375000,0.51748359,176.5506,0.85714811,-116.81232,0.85388857,-116.93999,0.51694709,130.18315
9096937500,0.51613969,176.56209,0.85502005,-116.77005,0.85398954,-116.92936,0.51647985,130.13116
9099500000,0.51630574,176.65001,0.85547632,-116.8541,0.85452658,-116.95143,0.51673001,129.9984
9102062500,0.51580638,176.52283,0.85520595,-116.88985,0.85616916,-117.04784,0.51729929,129.87556
9104625000,0.51485419,176.418,0.85562748,-116.79405,0.85490346,-117.19684,0.51651233,129.92339
9107187500,0.51429331,176.60562,0.8554256,-116.87282,0.85452431,-117.01563,0.51706886,129.90672
9109750000,0.51530778,176.47691,0.85586196,-116.91817,0.85452533,-117.13384,0.51539427,129.91594
9112312500,0.51651883,176.44336,0.8571558,-117.06087,0.85544378,-117.08017,0.5157938,129.70833
9114875000,0.51246583,176.66147,0.85406959,-117.20784,0.85309803,-116.94032,0.51591808,129.55801
9117437500,0.51694185,176.57118,0.85521036,-117.05703,0.85933745,-117.06629,0.51535887,129.58644
9120000000,0.5141077,176.44673,0.85544491,-117.08083,0.85744047,-117.19228,0.51656055,129.56714
9122562500,0.51390606,176.36575,0.85636961,-117.12479,0.85575664,-117.31194,0.51597774,129.50276
9125125000,0.51620257,176.1958,0.85844886,-117.27763,0.85866058,-117.49303,0.51575828,129.35556
9127687500,0.51739603,176.41327,0.85604578,-117.22079,0.86079937,-117.2448,0.51454556,129.40288
9130250000,0.51537275,176.26439,0.85733742,-117.22106,0.85809261,-117.36337,0.51506746,129.37727
9132812500,0.51423156,176.25711,0.85731626,-117.46664,0.85707557,-117.48273,0.5156033,129.07368
9135375000,0.51483762,176.32112,0.85692602,-117.55109,0.8583979,-117.44901,0.5154447,129.03725
9137937500,0.51316082,176.15514,0.85718518,-117.54162,0.85709572,-117.54952,0.51561534,129.1147
9140500000,0.51371241,176.11264,0.85737443,-117.5594,0.85799181,-117.64522,0.5147689,129.02675
9143062500,0.51279783,176.10789,0.85814643,-117.46832,0.85589093,-117.69658,0.51418859,129.13739
9145625000,0.51370263,176.04964,0.85810465,-117.6231,0.85881317,-117.80165,0.51498222,128.86716
9148187500,0.51343429,176.22624,0.85886067,-117.76441,0.85931844,-117.62866,0.51677024,128.76094
9150750000,0.50960296,175.96423,0.85896325,-117.62739,0.8554104,-117.92154,0.51642406,128.79916
9153312500,0.51288325,175.9883,0.85941315,-117.89072,0.85865819,-117.844,0.51612335,128.58528
9155875000,0.51160425,175.89734,0.85880703,-118.00926,0.85743231,-117.84361,0.51553327,128.55638
9158437500,0.51248342,175.9066,0.85826254,-117.79548,0.8593055,-117.98182,0.51499403,128.6671
9161000000,0.51251233,176.0759,0.8579725,-117.93927,0.85974962,-117.88406,0.51431316,128.47827
9163562500,0.51115197,175.93071,0.85804099,-118.00945,0.85894924,-117.90585,0.51473445,128.53947
9166125000,0.51266402,175.75365,0.8584407,-118.00848,0.85809535,-118.11263,0.51329052,128.49748
9168687500,0.51305026,175.6474,0.85870433,-118.08848,0.85990489,-118.27091,0.51402783,128.50092
9171250000,0.5118193,175.651,0.85811478,-118.00423,0.85910851,-118.28015,0.5133065,128.47931
9173812500,0.51088578,175.67119,0.85696256,-118.10197,0.85863221,-118.26778,0.51353425,128.48575
9176375000,0.51085329,175.54407,0.85997909,-118.19736,0.85449451,-118.40482,0.51335865,128.15903
9178937500,0.51162803,175.6185,0.86150771,-118.20145,0.85456526,-118.19315,0.51277727,128.28581
9181500000,0.51103866,175.62631,0.85512829,-118.27547,0.86108416,-118.35102,0.51132762,128.1806
9184062500,0.51267755,175.5069,0.86215311,-118.3158,0.86051089,-118.53291,0.51499081,128.12236
9186625000,0.51068181,175.38092,0.8596586,-118.37663,0.85910571,-118.57088,0.51236922,128.1904
9189187500,0.51103908,175.50293,0.8607139,-118.37269,0.85665309,-118.54424,0.51449329,127.85099
9191750000,0.51126224,175.45436,0.85831285,-118.42813,0.86187077,-118.50022,0.51244718,127.99444
9194312500,0.5104301,175.25104,0.86133122,-118.57648,0.85804236,-118.80427,0.51299,127.86761
9196875000,0.50912666,175.35876,0.85993898,-118.46051,0.85934448,-118.73134,0.51439065,128.01398
9199437500,0.51129431,175.32317,0.85919285,-118.48948,0.85945535,-118.71672,0.5116486,128.05498
9202000000,0.50992239,175.36641,0.86087292,-118.52393,0.86068475,-118.69711,0.51419842,128.05013
9204562500,0.50968915,175.31566,0.85885727,-118.66719,0.85928416,-118.77953,0.51083487,127.69415
9207125000,0.50784522,175.03346,0.86151928,-118.80746,0.85775763,-119.06906,0.51332873,127.66413
9209687500,0.50885659,175.00253,0.86370069,-118.89079,0.85999179,-119.0135,0.51393443,127.62779
9212250000,0.50911975,175.06258,0.85917318,-118.76132,0.85860831,-118.87226,0.51056147,127.64333
9214812500,0.50642818,175.18456,0.85718477,-118.8475,0.85659802,-118.99214,0.51060629,127.31478
9217375000,0.50757951,175.36752,0.85805267,-118.96445,0.85612047,-118.93069,0.5098111,127.19312
9219937500,0.50830382,175.06075,0.85839218,-118.97478,0.86022091,-119.10253,0.50986433,127.21096
9222500000,0.50958645,175.09448,0.86079502,-118.82531,0.86138201,-119.04237,0.50962055,127.38535
9225062500,0.50902295,175.17224,0.86096728,-119.05151,0.86028188,-119.02734,0.51034248,127.13635
9227625000,0.50851965,174.672,0.85869628,-118.8336,0.86266464,-119.25156,0.50973475,127.25466
9230187500,0.5081569,174.88741,0.86090678,-118.99152,0.8614428,-119.22203,0.51000381,127.12608
9232750000,0.50962257,174.90761,0.85894543,-119.21966,0.86289442,-119.23537,0.50972563,126.95109
9235312500,0.50781339,174.81247,0.8616249,-119.26767,0.86191243,-119.33487,0.50989479,126.92812
9237875000,0.50772679,174.71747,0.8608169,-119.13732,0.86063194,-119.40424,0.50889534,126.87493
9240437500,0.50506741,174.91536,0.86214525,-119.24088,0.85922581,-119.38777,0.50955987,126.80816
9243000000,0.50686777,174.80989,0.86027318,-119.40717,0.86108387,-119.37044,0.50952524,126.76553
9245562500,0.50587273,174.93382,0.86031777,-119.32093,0.86120665,-119.37556,0.5088166,126.73128
9248125000,0.50544947,174.86879,0.86076123,-119.42294,0.85900933,-119.40712,0.50772476,126.56026
9250687500,0.50628483,174.72499,0.86206102,-119.52494,0.86016852,-119.4296,0.50888693,126.52878
9253250000,0.5064559,174.71698,0.86043549,-119.60769,0.86332953,-119.61983,0.50826287,126.4178
9255812500,0.50566196,174.67586,0.85905778,-119.47923,0.86336124,-119.68649,0.507433,126.31087
9258375000,0.50546968,174.77989,0.86273146,-119.40463,0.86157548,-119.75562,0.50833404,126.38889
9260937500,0.50505954,174.73944,0.86245674,-119.53835,0.85961539,-119.66478,0.50731742,126.24646
9263500000,0.50426233,174.66405,0.85979635,-119.63485,0.85943019,-119.72614,0.5059588,126.17625
9266062500,0.5061149,174.62445,0.86222005,-119.63165,0.86356014,-119.89127,0.50729036,126.11131
9268625000,0.50579739,174.39767,0.86474705,-119.87984,0.86220789,-120.13747,0.50798053,125.9731
9271187500,0.50420445,174.67368,0.86015737,-119.85815,0.86290401,-119.63445,0.50750655,126.02219
9273750000,0.50523138,174.5061,0.86294907,-119.8993,0.86279124,-120.05068,0.50829983,125.84506
9276312500,0.50330311,174.5553,0.86379713,-119.75353,0.85998625,-119.9725,0.50649732,125.9572
9278875000,0.50664192,174.43051,0.86509651,-120.05106,0.86370218,-120.05402,0.50681859,125.75791
9281437500,0.5043664,174.45656,0.86328411,-119.89688,0.86279136,-120.01458,0.50728786,125.8391
9284000000,0.50363654,174.4666,0.86348718,-119.85859,0.86180443,-120.22529,0.50601757,125.82894
9286562500,0.50646639,174.38586,0.86542368,-120.21433,0.86400771,-120.02146,0.50687569,125.62166
9289125000,0.50413924,174.23245,0.86426365,-120.10467,0.86346978,-120.3107,0.50597781,125.74385
9291687500,0.505629,174.10641,0.86392254,-120.33132,0.86344337,-120.3628,0.5055328,125.54627
9294250000,0.50300914,174.27077,0.86008674,-120.39113,0.86292398,-120.38277,0.50609124,125.29885
9296812500,0.50441074,174.28633,0.86375731,-120.22462,0.86287194,-120.35429,0.50612378,125.41632
9299375000,0.50455076,174.16345,0.86433101,-120.15552,0.86382586,-120.36023,0.50555289,125.5029
9301937500,0.50330508,173.92975,0.86465609,-120.56548,0.86486268,-120.52234,0.50563484,125.38277
9304500000,0.50233662,174.08505,0.86387718,-120.34879,0.86306608,-120.48914,0.50583208,125.48009
9307062500,0.50358683,174.03737,0.86313134,-120.35062,0.86379182,-120.49625,0.50483024,125.19864
9309625000,0.50315118,174.33795,0.86217928,-120.40755,0.86279994,-120.4594,0.50542384,125.1774
9312187500,0.50092423,173.91794,0.86383748,-120.6139,0.86437398,-120.76517,0.50526679,125.25209
9314750000,0.50324184,174.03557,0.86530054,-120.63639,0.86572015,-120.55502,0.50485134,125.26349
9317312500,0.5015648,173.93077,0.86514837,-120.51904,0.86152047,-120.58846,0.50360054,125.11609
9319875000,0.50134683,173.87639,0.86412525,-120.53477,0.86301863,-120.78999,0.50386113,124.90803
9322437500,0.50335205,173.93935,0.86559385,-120.62516,0.86666191,-120.83181,0.50293499,125.04478
9325000000,0.50193489,173.87326,0.86376452,-120.59608,0.86553162,-120.76852,0.50345206,125.02447
9327562500,0.49908879,173.83247,0.86491561,-120.73704,0.86257225,-120.79992,0.50329679,125.00117
9330125000,0.50286692,173.56839,0.86461335,-120.84377,0.86449552,-120.87378,0.50464839,124.91587
9332687500,0.50114268,173.77684,0.86479354,-120.80467,0.86629564,-120.68335,0.50289875,124.88909
9335250000,0.50013375,173.87448,0.8643198,-120.73847,0.86362022,-120.82472,0.50183177,125.03728
9337812500,0.49997798,173.75906,0.86579227,-120.87112,0.8646946,-120.87375,0.50347644,124.89306
9340375000,0.49993572,173.5939,0.86587352,-121.04147,0.86495972,-120.9809,0.50447929,124.75516
9342937500,0.50007588,173.64101,0.86541927,-121.13503,0.86722666,-121.33423,0.50501299,124.56074
9345500000,0.50000244,173.66145,0.86644965,-121.00519,0.86378163,-121.23195,0.50284195,124.67921
9348062500,0.50011295,173.67262,0.86824381,-120.97778,0.86261356,-121.22574,0.50254947,124.65721
9350625000,0.49931884,173.61288,0.86742097,-121.15304,0.86745185,-121.26625,0.50262892,124.50954
9353187500,0.49856099,173.49628,0.86464161,-121.0636,0.86790967,-121.45321,0.5008046,124.39262
9355750000,0.49846223,173.56421,0.86450648,-121.17151,0.86674911,-121.31197,0.50098747,124.33247
9358312500,0.49983147,173.57085,0.86901832,-121.33646,0.86702263,-121.16141,0.50174516,124.28557
9360875000,0.49912003,173.49721,0.86719388,-121.47144,0.86835885,-121.52377,0.50211698,124.0261
9363437500,0.49837977,173.36339,0.86563981,-121.39615,0.86686373,-121.43347,0.50092351,124.1316
9366000000,0.49886176,173.2318,0.86651087,-121.40017,0.86642182,-121.4838,0.50037158,124.12656
9368562500,0.49903244,173.37662,0.86625648,-121.55569,0.86585319,-121.51195,0.49999848,123.90755
9371125000,0.49862704,173.25777,0.86805433,-121.67377,0.86791593,-121.76046,0.50000387,123.77747
9373687500,0.49861583,173.51254,0.86614227,-121.58684,0.86576635,-121.69229,0.49930173,123.56666
9376250000,0.49889141,173.2915,0.86625618,-121.59622,0.86677134,-121.60634,0.49969035,123.75008
9378812500,0.49743754,173.45226,0.86787397,-121.71621,0.86399376,-121.62704,0.49950176,123.70635
9381375000,0.49713594,173.28319,0.86676651,-121.66225,0.86648154,-121.87711,0.49928889,123.45094
9383937500,0.49815086,173.2964,0.86836714,-121.72348,0.86767751,-121.83791,0.50005579,123.43174
9386500000,0.49653047,173.33064,0.86580902,-121.68235,0.8658821,-121.85376,0.49952841,123.46468
9389062500,0.49648291,173.30478,0.86490226,-121.70811,0.86674207,-122.026,0.49963439,123.32412
9391625000,0.4976058,173.35033,0.86811936,-121.91564,0.86541754,-121.87956,0.49701917,123.27623
9394187500,0.49904534,173.11053,0.86586052,-121.88787,0.86907011,-122.0847,0.49735489,123.19759
9396750000,0.49672136,173.16266,0.86656761,-121.97139,0.86699355,-122.08589,0.4983266,123.06258
9399312500,0.49686772,173.22734,0.86758178,-121.97389,0.86820412,-122.07789,0.49979466,123.17331
9401875000,0.49740455,173.15685,0.86912203,-121.98524,0.86758393,-122.01817,0.50019044,123.06616
9404437500,0.49575835,172.94116,0.86636996,-122.10097,0.86504149,-122.19469,0.49811763,123.00753
9407000000,0.49573475,173.01527,0.86678773,-122.08733,0.86638641,-122.40834,0.49656969,122.77889
9409562500,0.49702656,173.06894,0.86653775,-122.12708,0.86862409,-122.27814,0.49741039,122.72682
9412125000,0.49503934,173.05899,0.8669464,-122.07672,0.86567694,-122.17781,0.49372312,122.85745
9414687500,0.49622071,172.9895,0.86495042,-122.18631,0.86493373,-122.48994,0.49656907,122.70253
9417250000,0.49713004,172.99854,0.86681134,-122.1583,0.8683899,-122.37882,0.49642947,122.58932
9419812500,0.49444464,172.85484,0.86785799,-122.29185,0.86453521,-122.23197,0.4966813,122.57359
9422375000,0.49582544,172.8036,0.86810076,-122.38268,0.86767983,-122.56616,0.49694821,122.46381
9424937500,0.49539581,172.81169,0.86869031,-122.40827,0.8698529,-122.53088,0.49712449,122.45567
9427500000,0.49500063,172.80501,0.86699706,-122.37975,0.86763561,-122.71051,0.49619177,122.37424
9430062500,0.49592251,172.76251,0.86864787,-122.49671,0.86605179,-122.67247,0.49625146,122.3706
9432625000,0.49442443,172.69928,0.86836892,-122.72237,0.86365122,-122.81606,0.49711019,122.3428
9435187500,0.49384883,172.62534,0.86723328,-122.65347,0.86839259,-122.89528,0.49661326,122.25459
9437750000,0.49430358,172.63028,0.86603177,-122.61531,0.86555463,-122.73159,0.49574551,122.20306
9440312500,0.49504533,172.62611,0.86710435,-122.61125,0.86577141,-122.68692,0.49533921,122.14619
9442875000,0.49518654,172.67928,0.8664099,-122.73614,0.86718571,-122.71917,0.4957895,122.07694
9445437500,0.49427009,172.61008,0.87110823,-122.86526,0.86685973,-122.81392,0.49502385,122.06332
9448000000,0.49252883,172.42445,0.86705923,-122.63005,0.86913532,-122.99622,0.49548692,122.03062
9450562500,0.49466884,172.5195,0.86983871,-122.80609,0.86738813,-122.74139,0.49527207,121.92654
9453125000,0.49327257,172.30246,0.87044442,-122.83237,0.8687703,-123.00146,0.49474841,121.94314
9455687500,0.49351358,172.36998,0.86989039,-122.95142,0.86891866,-123.06041,0.49417567,121.88041
9458250000,0.49530512,172.42578,0.86980784,-122.74334,0.86837149,-122.97103,0.49538907,121.81625
9460812500,0.49193791,172.42877,0.86935681,-123.05981,0.86634803,-123.09527,0.49271169,121.76158
9463375000,0.49325818,172.2108,0.86767924,-122.93456,0.86851072,-123.22193,0.49393129,121.81467
9465937500,0.49214581,172.5143,0.86983752,-122.94285,0.86791897,-123.25259,0.49501756,121.74692
9468500000,0.49179631,172.36981,0.86862737,-123.18152,0.86949104,-123.23814,0.49315599,121.64397
9471062500,0.49325401,172.15791,0.86987633,-123.05886,0.86943483,-123.32125,0.49577686,121.6468
9473625000,0.49191836,172.19037,0.87090069,-123.17448,0.86961657,-123.27649,0.49536341,121.83693
9476187500,0.49054575,172.28102,0.87070835,-123.05846,0.8706404,-123.33775,0.49457574,121.60977
9478750000,0.49162388,172.29732,0.87054747,-123.18011,0.87059051,-123.35327,0.49256608,121.60599
9481312500,0.49024653,172.17445,0.86860543,-123.31622,0.87099928,-123.3885,0.49206388,121.48813
9483875000,0.49166715,172.22371,0.87064886,-123.2509,0.87347996,-123.43776,0.49423116,121.67554
9486437500,0.49244079,171.95824,0.87133425,-123.29953,0.87280416,-123.75863,0.49258289,121.29006
9489000000,0.49144283,172.22845,0.87123007,-123.44769,0.87188458,-123.59973,0.4923197,121.26502
9491562500,0.49108368,172.03204,0.87143117,-123.5581,0.87173837,-123.78989,0.49301624,121.09148
9494125000,0.49004373,171.92831,0.87137729,-123.56551,0.8725,-123.55744,0.49347788,121.24108
9496687500,0.48895627,171.83467,0.8712222,-123.64606,0.87207532,-123.90562,0.49214813,121.01661
9499250000,0.48993778,172.0728,0.87676662,-123.54166,0.87287158,-123.70438,0.49229228,121.08609
9501812500,0.48942572,171.76593,0.86789316,-123.77817,0.86808103,-123.83848,0.49086162,120.7297
9504375000,0.49209386,171.77971,0.87348306,-124.00676,0.87169391,-124.01535,0.49056169,120.59988
9506937500,0.49000147,171.72777,0.87472773,-124.05126,0.86982852,-123.99536,0.49212202,120.64815
9509500000,0.49074215,171.76756,0.87278396,-123.98855,0.87280113,-124.04169,0.4902381,120.55903
9512062500,0.48950323,171.73566,0.87363213,-124.03383,0.87261409,-124.04359,0.49092776,120.4696
9514625000,0.48793393,171.70752,0.86970657,-124.04543,0.87181652,-124.12531,0.48936963,120.49585
9517187500,0.48826599,171.62238,0.86992937,-123.94627,0.87275356,-124.12361,0.49031594,120.47606
9519750000,0.48820302,171.5966,0.87113565,-124.15361,0.87270385,-124.13742,0.48973915,120.35703
9522312500,0.48794743,171.51419,0.87087023,-124.19048,0.87344265,-124.28712,0.4887614,120.2906
9524875000,0.4883413,171.58951,0.8724035,-124.16097,0.8705886,-124.26378,0.48883754,120.17542
9527437500,0.48749667,171.55734,0.87292337,-124.30175,0.8713668,-124.3975,0.488498,119.98347
9530000000,0.48701888,171.4295,0.87068504,-124.29141,0.87322313,-124.47188,0.48808748,119.98347
9532562500,0.48821753,171.40231,0.87103051,-124.20414,0.87071413,-124.39574,0.48817393,120.03372
9535125000,0.4879452,171.43579,0.87056702,-124.27608,0.86974543,-124.46792,0.48869374,119.97008
9537687500,0.48741722,171.51244,0.87360692,-124.31648,0.87174422,-124.57571,0.48876381,119.76344
9540250000,0.48692238,171.54808,0.8737781,-124.33228,0.86890674,-124.47871,0.48947617,119.74445
9542812500,0.48653316,171.30511,0.86983889,-124.42979,0.87039828,-124.56265,0.48707652,119.79063
9545375000,0.48833853,171.25023,0.87309176,-124.48491,0.87060642,-124.65369,0.48836115,119.67255
9547937500,0.48792762,171.2981,0.87350184,-124.59595,0.87060213,-124.64964,0.48705992,119.36008
9550500000,0.48778212,171.25827,0.87261945,-124.55958,0.87070656,-124.6128,0.48688808,119.54255
9553062500,0.48878497,171.27377,0.87192804,-124.68433,0.86935812,-124.74454,0.48649019,119.40746
9555625000,0.48612851,171.22043,0.87107599,-124.75856,0.87192899,-124.91721,0.48872611,119.35372
9558187500,0.48797452,170.99564,0.87311125,-124.63023,0.87219858,-124.98833,0.48707175,119.39928
9560750000,0.48705626,171.35094,0.87051165,-124.71557,0.87406713,-124.82783,0.48595184,119.45309
9563312500,0.48632219,170.88579,0.87017572,-124.80242,0.87097144,-124.95859,0.48551705,119.47422
9565875000,0.48512915,171.13681,0.87046236,-124.79455,0.87198997,-124.75961,0.48710412,119.271
9568437500,0.48694617,171.05865,0.8734625,-124.92773,0.87233806,-124.87769,0.48721567,119.11466
9571000000,0.48735988,171.08508,0.87301761,-124.92964,0.8761602,-125.01891,0.48653957,119.09757
9573562500,0.48626736,170.84845,0.87157488,-124.98227,0.87432295,-125.11628,0.48755515,119.15048
9576125000,0.48545507,170.81871,0.87468058,-124.9654,0.87261248,-124.91876,0.48691249,119.12337
9578687500,0.48662263,170.95825,0.87395489,-125.13539,0.87440765,-125.17771,0.48564461,118.95874
9581250000,0.48625681,170.71315,0.87548798,-125.09265,0.87145787,-125.186,0.48663703,119.08492
9583812500,0.48573667,170.77304,0.8750807,-124.97256,0.8751502,-125.24276,0.48687804,118.91151
9586375000,0.48464385,170.74808,0.87181413,-125.09357,0.87215537,-124.96761,0.48543641,118.9764
9588937500,0.48436394,170.63437,0.87085009,-125.26733,0.86966586,-125.48754,0.48511887,118.86784
9591500000,0.48445478,170.68634,0.87420267,-125.07791,0.87124652,-125.37295,0.48590025,118.82682
9594062500,0.48462188,170.7141,0.87155646,-125.12695,0.87274319,-125.25957,0.48531592,118.8179
9596625000,0.48433319,170.63165,0.87354243,-125.17896,0.87396932,-125.47045,0.48581156,118.79837
9599187500,0.48426709,170.63629,0.87197763,-125.25986,0.87474018,-125.60616,0.48383462,118.80245
9601750000,0.48472226,170.5829,0.87100238,-125.27331,0.87195486,-125.53,0.48397866,118.80733
9604312500,0.48447061,170.46889,0.87336493,-125.43102,0.87409639,-125.40333,0.48322076,118.63603
9606875000,0.48418665,170.5575,0.87510037,-125.51054,0.87371624,-125.56382,0.48420694,118.44669
9609437500,0.48466635,170.31105,0.87537789,-125.31026,0.87467372,-125.47428,0.48572502,118.58293
9612000000,0.48459098,170.51349,0.87448162,-125.4677,0.87568009,-125.54227,0.4845154,118.61234
9614562500,0.48320997,170.4055,0.87662339,-125.64192,0.87381423,-125.77197,0.48239684,118.20609
9617125000,0.48173699,170.31833,0.87657547,-125.6191,0.87501299,-125.7793,0.48391807,118.26585
9619687500,0.48176545,170.33568,0.874865,-125.53532,0.874071,-125.88685,0.48444149,118.38683
9622250000,0.48242977,170.14882,0.87669134,-125.71606,0.87554187,-125.77205,0.48394418,118.40824
9624812500,0.48449811,170.15129,0.87588567,-125.77027,0.87481898,-125.77905,0.48112127,118.22973
9627375000,0.48383716,170.06404,0.87634873,-125.84251,0.87676704,-125.96122,0.4836826,118.08643
9629937500,0.4814398,170.19698,0.8775996,-125.77826,0.87254083,-125.90066,0.48166364,118.21198
9632500000,0.48234504,170.12259,0.87724638,-125.95293,0.87690574,-126.13898,0.48344472,118.04757
9635062500,0.48273411,170.00246,0.87697351,-126.0687,0.87838739,-126.26257,0.48273697,117.80996
9637625000,0.48144653,170.1199,0.87544578,-126.08162,0.87448037,-126.1941,0.48085591,117.86553
9640187500,0.48001564,170.31528,0.87447363,-126.13951,0.87595183,-125.99657,0.47949338,117.79185
9642750000,0.48013124,169.9503,0.87531793,-126.15154,0.87382406,-126.28519,0.47979996,117.69654
9645312500,0.48049259,169.78955,0.87547624,-126.28223,0.87181896,-126.47514,0.48001865,117.49386
9647875000,0.48073307,170.1349,0.8775773,-126.45773,0.87700438,-126.27567,0.48094615,117.45534
9650437500,0.48171875,170.02225,0.87653595,-126.3133,0.87971449,-126.53642,0.48153558,117.45912
9653000000,0.48019359,169.9153,0.87676144,-126.4153,0.8772676,-126.42358,0.48104709,117.42509
9655562500,0.48051742,169.75656,0.87638646,-126.60065,0.87430745,-126.54447,0.47866431,117.3182
9658125000,0.48119354,169.87053,0.87724853,-126.31831,0.87919211,-126.50498,0.47991031,117.40808
9660687500,0.48016688,169.74597,0.88010859,-126.48792,0.87433392,-126.57948,0.48027897,117.26347
9663250000,0.47875389,169.69983,0.87562013,-126.69038,0.8733018,-126.54295,0.47841725,117.18773
9665812500,0.47807145,169.76817,0.87670767,-126.61024,0.87380159,-126.65652,0.47979015,117.0702
9668375000,0.47849551,169.79192,0.87580293,-126.66369,0.87421501,-126.72075,0.4788774,117.05337
